Data_00_brain,10720 11446.873047 ,3199 3415.909668 ,3143 3356.112549 ,11471 12248.795898 ,14471 15452.212891 ,5568 5945.540527 ,5218 5571.808594 ,739 789.108276 ,737 786.972595 ,297 317.138214 ,3887 4150.559570 ,994 1061.398682 ,2982 3184.195557 ,1985 2119.593750 ,838 894.820984 ,1277 1363.587646 ,892 952.482361 ,409 436.732452 ,4229 4515.749512 ,7420 7923.115723 ,7979 8520.019531 ,11073 11823.809570 ,8575 9156.431641 ,10541 11255.736328 ,5194 5546.181641 ,8309 8872.395508 ,12637 13493.856445 ,16870 18013.876953 ,13466 14379.068359 ,1206 1287.773438 ,1401 1495.995361 ,14426 15404.162109 ,10607 11326.211914 ,2982 3184.195557 ,3296 3519.486572 ,4750 5072.075684 ,3621 3866.523438 ,9462 10103.574219 ,16300 17405.228516 ,10244 10938.599609 ,6123 6538.172363 ,6645 7095.567383 ,8005 8547.782227 ,9685 10341.696289 ,2178 2325.680176 ,1549 1654.030640 ,4951 5286.705078 ,4768 5091.296875 ,4613 4925.786133 ,16104 17195.937500 ,5665 6049.117676 ,904 965.296082 ,1121 1197.009888 ,10134 10821.140625 ,9680 10336.356445 ,6411 6845.700684 ,4984 5321.941895 ,11009 11755.470703 ,10336 11036.836914 ,6135 6550.986328 ,17216 18383.337891 ,5730 6118.524902 ,12714 13576.078125 ,10946 11688.198242 ,4669 4985.583496 ,4887 5218.364746 ,12073 12891.614258 ,13660 14586.221680 ,20130 21494.923828 ,20146 21512.007812 ,10145 10832.886719 ,3393 3623.063721 ,10365 11067.802734 ,10683 11407.365234 ,4201 4485.850586 ,3541 3781.099121 ,7192 7679.656250 ,4856 5185.263184 ,5595 5974.371582 ,15004 16021.351562 ,13835 14773.087891 ,8664 9251.465820 ,4573 4883.074219 ,4618 4931.125000 ,5276 5633.740723 ,5480 5851.574219 ,5461 5831.285156 ,5743 6132.406738 ,1236 1319.807495 ,1377 1470.368164 
Data_24_brain,13500 13500.000000 ,3647 3647.000000 ,3051 3051.000000 ,11978 11978.000000 ,23117 23117.000000 ,4043 4043.000000 ,3803 3803.000000 ,1139 1139.000000 ,1706 1706.000000 ,105 105.000000 ,6568 6568.000000 ,269 269.000000 ,1273 1273.000000 ,1089 1089.000000 ,714 714.000000 ,1801 1801.000000 ,746 746.000000 ,163 163.000000 ,6605 6605.000000 ,9785 9785.000000 ,14293 14293.000000 ,15935 15935.000000 ,13481 13481.000000 ,12401 12401.000000 ,7177 7177.000000 ,8604 8604.000000 ,11544 11544.000000 ,21001 21001.000000 ,14146 14146.000000 ,2353 2353.000000 ,2117 2117.000000 ,20046 20046.000000 ,13627 13627.000000 ,5671 5671.000000 ,6785 6785.000000 ,6568 6568.000000 ,5853 5853.000000 ,10964 10964.000000 ,21470 21470.000000 ,10415 10415.000000 ,7405 7405.000000 ,5943 5943.000000 ,10131 10131.000000 ,11966 11966.000000 ,3628 3628.000000 ,2967 2967.000000 ,5432 5432.000000 ,9094 9094.000000 ,6937 6937.000000 ,24883 24883.000000 ,14729 14729.000000 ,1334 1334.000000 ,3405 3405.000000 ,17960 17960.000000 ,12037 12037.000000 ,13340 13340.000000 ,11474 11474.000000 ,14584 14584.000000 ,14839 14839.000000 ,9297 9297.000000 ,25712 25712.000000 ,7730 7730.000000 ,14146 14146.000000 ,12512 12512.000000 ,5131 5131.000000 ,7215 7215.000000 ,15772 15772.000000 ,16720 16720.000000 ,23800 23800.000000 ,23652 23652.000000 ,12341 12341.000000 ,5338 5338.000000 ,12267 12267.000000 ,15427 15427.000000 ,8066 8066.000000 ,7391 7391.000000 ,15473 15473.000000 ,5447 5447.000000 ,12330 12330.000000 ,23468 23468.000000 ,24074 24074.000000 ,12208 12208.000000 ,5743 5743.000000 ,4942 4942.000000 ,7455 7455.000000 ,6071 6071.000000 ,6275 6275.000000 ,8209 8209.000000 ,2087 2087.000000 ,1616 1616.000000 
Data_25_brain,13035 13035.000000 ,3859 3859.000000 ,3561 3561.000000 ,14497 14497.000000 ,27163 27163.000000 ,5332 5332.000000 ,5584 5584.000000 ,911 911.000000 ,855 855.000000 ,161 161.000000 ,7478 7478.000000 ,414 414.000000 ,1337 1337.000000 ,1569 1569.000000 ,1118 1118.000000 ,2273 2273.000000 ,787 787.000000 ,210 210.000000 ,8962 8962.000000 ,8132 8132.000000 ,16026 16026.000000 ,11178 11178.000000 ,17046 17046.000000 ,19774 19774.000000 ,5791 5791.000000 ,9224 9224.000000 ,11386 11386.000000 ,22595 22595.000000 ,11536 11536.000000 ,1619 1619.000000 ,1302 1302.000000 ,17166 17166.000000 ,14446 14446.000000 ,5921 5921.000000 ,5058 5058.000000 ,6903 6903.000000 ,5957 5957.000000 ,9757 9757.000000 ,21226 21226.000000 ,9472 9472.000000 ,6298 6298.000000 ,6586 6586.000000 ,10290 10290.000000 ,9576 9576.000000 ,3379 3379.000000 ,3217 3217.000000 ,5431 5431.000000 ,5705 5705.000000 ,7518 7518.000000 ,18064 18064.000000 ,5688 5688.000000 ,1312 1312.000000 ,944 944.000000 ,15503 15503.000000 ,9132 9132.000000 ,11881 11881.000000 ,9261 9261.000000 ,11515 11515.000000 ,14395 14395.000000 ,6038 6038.000000 ,22421 22421.000000 ,6370 6370.000000 ,9878 9878.000000 ,10217 10217.000000 ,3715 3715.000000 ,5926 5926.000000 ,13167 13167.000000 ,16706 16706.000000 ,26742 26742.000000 ,27693 27693.000000 ,17180 17180.000000 ,6990 6990.000000 ,19503 19503.000000 ,14155 14155.000000 ,7381 7381.000000 ,6925 6925.000000 ,12380 12380.000000 ,4875 4875.000000 ,8883 8883.000000 ,26487 26487.000000 ,21898 21898.000000 ,10094 10094.000000 ,9256 9256.000000 ,3620 3620.000000 ,4979 4979.000000 ,5131 5131.000000 ,5782 5782.000000 ,6598 6598.000000 ,1903 1903.000000 ,1177 1177.000000 
Data_26_brain,12398 12398.000000 ,3177 3177.000000 ,3861 3861.000000 ,10451 10451.000000 ,20646 20646.000000 ,4201 4201.000000 ,4763 4763.000000 ,999 999.000000 ,840 840.000000 ,140 140.000000 ,7237 7237.000000 ,287 287.000000 ,1981 1981.000000 ,1367 1367.000000 ,879 879.000000 ,1578 1578.000000 ,882 882.000000 ,237 237.000000 ,6995 6995.000000 ,8326 8326.000000 ,16137 16137.000000 ,10761 10761.000000 ,11567 11567.000000 ,11690 11690.000000 ,4833 4833.000000 ,7938 7938.000000 ,13357 13357.000000 ,20710 20710.000000 ,12169 12169.000000 ,1771 1771.000000 ,1788 1788.000000 ,18240 18240.000000 ,14218 14218.000000 ,4150 4150.000000 ,4410 4410.000000 ,5594 5594.000000 ,4501 4501.000000 ,10396 10396.000000 ,15875 15875.000000 ,9451 9451.000000 ,6837 6837.000000 ,6792 6792.000000 ,10378 10378.000000 ,11723 11723.000000 ,2495 2495.000000 ,2147 2147.000000 ,5272 5272.000000 ,5065 5065.000000 ,7298 7298.000000 ,17281 17281.000000 ,6277 6277.000000 ,1417 1417.000000 ,771 771.000000 ,13216 13216.000000 ,7750 7750.000000 ,8935 8935.000000 ,7061 7061.000000 ,10917 10917.000000 ,10525 10525.000000 ,6139 6139.000000 ,21635 21635.000000 ,7381 7381.000000 ,11422 11422.000000 ,13048 13048.000000 ,3483 3483.000000 ,6070 6070.000000 ,10447 10447.000000 ,17544 17544.000000 ,23137 23137.000000 ,20510 20510.000000 ,12430 12430.000000 ,5742 5742.000000 ,10962 10962.000000 ,14986 14986.000000 ,7042 7042.000000 ,6565 6565.000000 ,7551 7551.000000 ,4602 4602.000000 ,11872 11872.000000 ,21532 21532.000000 ,17921 17921.000000 ,7571 7571.000000 ,5390 5390.000000 ,3892 3892.000000 ,5408 5408.000000 ,5255 5255.000000 ,5721 5721.000000 ,6334 6334.000000 ,1743 1743.000000 ,956 956.000000 
Data_27_brain,13724 13724.000000 ,3483 3483.000000 ,2782 2782.000000 ,12318 12318.000000 ,21508 21508.000000 ,5239 5239.000000 ,3843 3843.000000 ,1171 1171.000000 ,1977 1977.000000 ,101 101.000000 ,9310 9310.000000 ,230 230.000000 ,1823 1823.000000 ,1150 1150.000000 ,770 770.000000 ,1798 1798.000000 ,1212 1212.000000 ,260 260.000000 ,7102 7102.000000 ,6366 6366.000000 ,16111 16111.000000 ,13214 13214.000000 ,16500 16500.000000 ,13827 13827.000000 ,5664 5664.000000 ,8317 8317.000000 ,17738 17738.000000 ,23298 23298.000000 ,14449 14449.000000 ,1857 1857.000000 ,1464 1464.000000 ,25071 25071.000000 ,13936 13936.000000 ,6110 6110.000000 ,6660 6660.000000 ,5827 5827.000000 ,6593 6593.000000 ,11404 11404.000000 ,25143 25143.000000 ,10844 10844.000000 ,6822 6822.000000 ,5133 5133.000000 ,9966 9966.000000 ,11982 11982.000000 ,3713 3713.000000 ,2522 2522.000000 ,6004 6004.000000 ,9037 9037.000000 ,10976 10976.000000 ,23007 23007.000000 ,14693 14693.000000 ,1598 1598.000000 ,5218 5218.000000 ,17474 17474.000000 ,11076 11076.000000 ,11965 11965.000000 ,10200 10200.000000 ,14630 14630.000000 ,15096 15096.000000 ,7580 7580.000000 ,24606 24606.000000 ,6239 6239.000000 ,11073 11073.000000 ,10929 10929.000000 ,4213 4213.000000 ,6263 6263.000000 ,14953 14953.000000 ,17977 17977.000000 ,25131 25131.000000 ,26022 26022.000000 ,12925 12925.000000 ,5948 5948.000000 ,16074 16074.000000 ,12736 12736.000000 ,7954 7954.000000 ,5596 5596.000000 ,9369 9369.000000 ,4223 4223.000000 ,11189 11189.000000 ,27000 27000.000000 ,23212 23212.000000 ,10283 10283.000000 ,7473 7473.000000 ,5119 5119.000000 ,6032 6032.000000 ,6351 6351.000000 ,6190 6190.000000 ,7272 7272.000000 ,1944 1944.000000 ,1653 1653.000000 
Data_28_brain,13109 13109.000000 ,3625 3625.000000 ,4551 4551.000000 ,10905 10905.000000 ,18578 18578.000000 ,5387 5387.000000 ,4826 4826.000000 ,1002 1002.000000 ,1526 1526.000000 ,143 143.000000 ,5712 5712.000000 ,447 447.000000 ,2288 2288.000000 ,1897 1897.000000 ,1289 1289.000000 ,1751 1751.000000 ,1249 1249.000000 ,319 319.000000 ,9429 9429.000000 ,8005 8005.000000 ,14470 14470.000000 ,12818 12818.000000 ,14089 14089.000000 ,10721 10721.000000 ,5392 5392.000000 ,8165 8165.000000 ,10364 10364.000000 ,17311 17311.000000 ,10342 10342.000000 ,1909 1909.000000 ,1583 1583.000000 ,16217 16217.000000 ,12195 12195.000000 ,4788 4788.000000 ,5097 5097.000000 ,7244 7244.000000 ,5918 5918.000000 ,10841 10841.000000 ,19889 19889.000000 ,9236 9236.000000 ,6933 6933.000000 ,5849 5849.000000 ,9190 9190.000000 ,10247 10247.000000 ,2313 2313.000000 ,1750 1750.000000 ,6380 6380.000000 ,5404 5404.000000 ,6424 6424.000000 ,17061 17061.000000 ,6348 6348.000000 ,1875 1875.000000 ,956 956.000000 ,15453 15453.000000 ,9872 9872.000000 ,9829 9829.000000 ,7220 7220.000000 ,10306 10306.000000 ,12750 12750.000000 ,6861 6861.000000 ,20372 20372.000000 ,6201 6201.000000 ,14627 14627.000000 ,13334 13334.000000 ,5390 5390.000000 ,4640 4640.000000 ,11399 11399.000000 ,13846 13846.000000 ,21717 21717.000000 ,25545 25545.000000 ,12750 12750.000000 ,5698 5698.000000 ,13489 13489.000000 ,12496 12496.000000 ,7781 7781.000000 ,5634 5634.000000 ,13366 13366.000000 ,4500 4500.000000 ,6150 6150.000000 ,19287 19287.000000 ,16309 16309.000000 ,8376 8376.000000 ,5874 5874.000000 ,4333 4333.000000 ,5401 5401.000000 ,4962 4962.000000 ,5733 5733.000000 ,6318 6318.000000 ,2134 2134.000000 ,1572 1572.000000 
Data_29_brain,11963 11963.000000 ,2849 2849.000000 ,3182 3182.000000 ,8528 8528.000000 ,12974 12974.000000 ,3678 3678.000000 ,3515 3515.000000 ,932 932.000000 ,916 916.000000 ,113 113.000000 ,6611 6611.000000 ,383 383.000000 ,1708 1708.000000 ,1713 1713.000000 ,972 972.000000 ,1458 1458.000000 ,874 874.000000 ,216 216.000000 ,6614 6614.000000 ,7351 7351.000000 ,12060 12060.000000 ,12938 12938.000000 ,9375 9375.000000 ,8865 8865.000000 ,4449 4449.000000 ,6905 6905.000000 ,10678 10678.000000 ,19322 19322.000000 ,10128 10128.000000 ,1463 1463.000000 ,1180 1180.000000 ,16596 16596.000000 ,9058 9058.000000 ,4026 4026.000000 ,5425 5425.000000 ,4916 4916.000000 ,4561 4561.000000 ,8703 8703.000000 ,18717 18717.000000 ,7751 7751.000000 ,7342 7342.000000 ,6474 6474.000000 ,8794 8794.000000 ,9111 9111.000000 ,2828 2828.000000 ,1917 1917.000000 ,5371 5371.000000 ,4548 4548.000000 ,7548 7548.000000 ,16021 16021.000000 ,7516 7516.000000 ,1399 1399.000000 ,959 959.000000 ,12553 12553.000000 ,7416 7416.000000 ,10576 10576.000000 ,7955 7955.000000 ,10211 10211.000000 ,10382 10382.000000 ,7060 7060.000000 ,18031 18031.000000 ,6386 6386.000000 ,9669 9669.000000 ,9158 9158.000000 ,2652 2652.000000 ,3138 3138.000000 ,11256 11256.000000 ,15437 15437.000000 ,20193 20193.000000 ,22471 22471.000000 ,11639 11639.000000 ,4360 4360.000000 ,12045 12045.000000 ,9857 9857.000000 ,6643 6643.000000 ,4619 4619.000000 ,11182 11182.000000 ,5739 5739.000000 ,11738 11738.000000 ,24172 24172.000000 ,20152 20152.000000 ,8146 8146.000000 ,6175 6175.000000 ,4083 4083.000000 ,4416 4416.000000 ,4265 4265.000000 ,5092 5092.000000 ,6259 6259.000000 ,1538 1538.000000 ,1285 1285.000000 
Data_30_brain,12253 12253.000000 ,3185 3185.000000 ,3646 3646.000000 ,10837 10837.000000 ,18205 18205.000000 ,4990 4990.000000 ,4975 4975.000000 ,1112 1112.000000 ,1023 1023.000000 ,192 192.000000 ,5859 5859.000000 ,678 678.000000 ,2545 2545.000000 ,1233 1233.000000 ,1046 1046.000000 ,1537 1537.000000 ,1307 1307.000000 ,410 410.000000 ,7238 7238.000000 ,8052 8052.000000 ,11725 11725.000000 ,14238 14238.000000 ,10377 10377.000000 ,10573 10573.000000 ,4321 4321.000000 ,7438 7438.000000 ,14479 14479.000000 ,21689 21689.000000 ,17480 17480.000000 ,1742 1742.000000 ,1443 1443.000000 ,18881 18881.000000 ,13133 13133.000000 ,5293 5293.000000 ,4686 4686.000000 ,5380 5380.000000 ,3859 3859.000000 ,11055 11055.000000 ,18551 18551.000000 ,8997 8997.000000 ,6282 6282.000000 ,6789 6789.000000 ,11215 11215.000000 ,11081 11081.000000 ,2649 2649.000000 ,1476 1476.000000 ,5536 5536.000000 ,4891 4891.000000 ,6863 6863.000000 ,22204 22204.000000 ,7298 7298.000000 ,1304 1304.000000 ,1015 1015.000000 ,15460 15460.000000 ,8631 8631.000000 ,11139 11139.000000 ,11305 11305.000000 ,11592 11592.000000 ,12895 12895.000000 ,6310 6310.000000 ,23127 23127.000000 ,7020 7020.000000 ,8970 8970.000000 ,11186 11186.000000 ,3152 3152.000000 ,4736 4736.000000 ,10759 10759.000000 ,17818 17818.000000 ,24349 24349.000000 ,24436 24436.000000 ,14880 14880.000000 ,4408 4408.000000 ,14583 14583.000000 ,11938 11938.000000 ,7560 7560.000000 ,4984 4984.000000 ,14663 14663.000000 ,4193 4193.000000 ,9054 9054.000000 ,18648 18648.000000 ,19103 19103.000000 ,8813 8813.000000 ,5064 5064.000000 ,3483 3483.000000 ,6438 6438.000000 ,5619 5619.000000 ,5506 5506.000000 ,5921 5921.000000 ,1883 1883.000000 ,1129 1129.000000 
Data_31_brain,11854 11854.000000 ,2970 2970.000000 ,3127 3127.000000 ,10601 10601.000000 ,18736 18736.000000 ,5207 5207.000000 ,4263 4263.000000 ,876 876.000000 ,992 992.000000 ,179 179.000000 ,5072 5072.000000 ,380 380.000000 ,1960 1960.000000 ,1168 1168.000000 ,780 780.000000 ,1449 1449.000000 ,1168 1168.000000 ,302 302.000000 ,5389 5389.000000 ,7627 7627.000000 ,15821 15821.000000 ,9937 9937.000000 ,12283 12283.000000 ,11806 11806.000000 ,4722 4722.000000 ,7415 7415.000000 ,12430 12430.000000 ,18966 18966.000000 ,16535 16535.000000 ,1600 1600.000000 ,1384 1384.000000 ,16638 16638.000000 ,9718 9718.000000 ,3109 3109.000000 ,4106 4106.000000 ,5679 5679.000000 ,5072 5072.000000 ,9557 9557.000000 ,17689 17689.000000 ,9920 9920.000000 ,5882 5882.000000 ,6295 6295.000000 ,9482 9482.000000 ,9597 9597.000000 ,3600 3600.000000 ,2930 2930.000000 ,6133 6133.000000 ,5337 5337.000000 ,6538 6538.000000 ,17109 17109.000000 ,6204 6204.000000 ,1098 1098.000000 ,904 904.000000 ,12388 12388.000000 ,11411 11411.000000 ,6164 6164.000000 ,7132 7132.000000 ,9739 9739.000000 ,13047 13047.000000 ,5002 5002.000000 ,20875 20875.000000 ,6131 6131.000000 ,11512 11512.000000 ,12300 12300.000000 ,3755 3755.000000 ,5871 5871.000000 ,9712 9712.000000 ,13471 13471.000000 ,20715 20715.000000 ,26297 26297.000000 ,13835 13835.000000 ,4594 4594.000000 ,11231 11231.000000 ,11865 11865.000000 ,8172 8172.000000 ,4979 4979.000000 ,11754 11754.000000 ,5273 5273.000000 ,9905 9905.000000 ,25211 25211.000000 ,18877 18877.000000 ,9253 9253.000000 ,4505 4505.000000 ,5426 5426.000000 ,5433 5433.000000 ,5701 5701.000000 ,6591 6591.000000 ,7604 7604.000000 ,2195 2195.000000 ,1164 1164.000000 
Data_32_brain,13331 13331.000000 ,2764 2764.000000 ,3052 3052.000000 ,9091 9091.000000 ,14068 14068.000000 ,4461 4461.000000 ,4149 4149.000000 ,1064 1064.000000 ,1111 1111.000000 ,130 130.000000 ,7127 7127.000000 ,475 475.000000 ,2385 2385.000000 ,2610 2610.000000 ,1168 1168.000000 ,1405 1405.000000 ,1084 1084.000000 ,304 304.000000 ,9014 9014.000000 ,8156 8156.000000 ,14207 14207.000000 ,9567 9567.000000 ,14172 14172.000000 ,13981 13981.000000 ,6000 6000.000000 ,11216 11216.000000 ,10101 10101.000000 ,20428 20428.000000 ,13858 13858.000000 ,2379 2379.000000 ,2145 2145.000000 ,16207 16207.000000 ,12932 12932.000000 ,5625 5625.000000 ,7127 7127.000000 ,9703 9703.000000 ,6787 6787.000000 ,11271 11271.000000 ,30520 30520.000000 ,10346 10346.000000 ,6207 6207.000000 ,7120 7120.000000 ,11066 11066.000000 ,10647 10647.000000 ,3384 3384.000000 ,2025 2025.000000 ,5674 5674.000000 ,4553 4553.000000 ,6678 6678.000000 ,17308 17308.000000 ,6133 6133.000000 ,1458 1458.000000 ,1003 1003.000000 ,16470 16470.000000 ,12087 12087.000000 ,12462 12462.000000 ,8534 8534.000000 ,13544 13544.000000 ,14036 14036.000000 ,6782 6782.000000 ,19518 19518.000000 ,8684 8684.000000 ,11930 11930.000000 ,15799 15799.000000 ,5450 5450.000000 ,7036 7036.000000 ,13817 13817.000000 ,17002 17002.000000 ,19531 19531.000000 ,20916 20916.000000 ,10873 10873.000000 ,5808 5808.000000 ,9467 9467.000000 ,14302 14302.000000 ,3914 3914.000000 ,8424 8424.000000 ,9743 9743.000000 ,8552 8552.000000 ,7938 7938.000000 ,18844 18844.000000 ,14499 14499.000000 ,6883 6883.000000 ,6207 6207.000000 ,4602 4602.000000 ,5234 5234.000000 ,5396 5396.000000 ,5515 5515.000000 ,6188 6188.000000 ,1817 1817.000000 ,1205 1205.000000 
Data_33_brain,11845 12726.208984 ,3009 3232.854248 ,2841 3052.355957 ,11389 12236.284180 ,14222 15280.044922 ,5569 5983.305664 ,5210 5597.598145 ,978 1050.758301 ,1075 1154.974609 ,203 218.102173 ,5766 6194.961426 ,742 797.201050 ,2070 2223.997559 ,1361 1462.251465 ,1356 1456.879517 ,1524 1637.378052 ,1195 1283.901855 ,486 522.155945 ,5929 6370.087402 ,10855 11662.557617 ,15482 16633.783203 ,12805 13757.626953 ,9706 10428.077148 ,10724 11521.811523 ,6636 7129.685059 ,8577 9215.084961 ,10359 11129.657227 ,23778 25546.962891 ,10567 11353.131836 ,1341 1440.763550 ,1364 1465.474609 ,17173 18450.583984 ,12738 13685.643555 ,2777 2983.594971 ,5265 5656.689453 ,4081 4384.605957 ,4172 4482.375977 ,10807 11610.986328 ,35246 37868.125000 ,10300 11066.268555 ,6807 7313.406250 ,7151 7682.998047 ,8645 9288.144531 ,11020 11839.831055 ,2405 2583.919678 ,1523 1636.303467 ,6284 6751.498047 ,6090 6543.064453 ,6402 6878.276367 ,16942 18202.398438 ,6583 7072.741699 ,1187 1275.306763 ,1238 1330.100952 ,16118 17317.097656 ,13353 14346.394531 ,10969 11785.038086 ,7970 8562.927734 ,14462 15537.899414 ,13420 14418.380859 ,8194 8803.592773 ,19988 21475.007812 ,9496 10202.454102 ,16458 17682.392578 ,15745 16916.347656 ,5766 6194.961426 ,6806 7312.331543 ,11753 12627.364258 ,14038 15082.355469 ,25564 27465.830078 ,38366 41220.234375 ,17144 18419.425781 ,5131 5512.720215 ,15705 16873.371094 ,21113 22683.699219 ,15806 16981.886719 ,5965 6408.765625 ,10377 11148.997070 ,4683 5031.391113 ,14148 15200.539062 ,20830 22379.644531 ,19212 20641.275391 ,7383 7932.257812 ,6429 6907.285645 ,5898 6336.781738 ,10867 11675.450195 ,10977 11793.632812 ,5063 5439.661621 ,5540 5952.147949 ,1429 1535.310425 ,1417 1522.417603 
Data_34_brain,11399 12153.693359 ,3289 3506.754395 ,3285 3502.489990 ,12686 13525.902344 ,14716 15690.301758 ,5497 5860.939941 ,4648 4955.729980 ,1035 1103.524292 ,1078 1149.371094 ,184 196.182083 ,4812 5130.587891 ,723 770.867615 ,1951 2080.169678 ,1285 1370.075928 ,1186 1264.521362 ,1545 1647.289795 ,899 958.520081 ,472 503.249695 ,4826 5145.514648 ,6069 6470.810059 ,9135 9739.800781 ,10047 10712.180664 ,9223 9833.626953 ,9231 9842.157227 ,6211 6622.211426 ,7219 7696.948242 ,11559 12324.287109 ,18561 19789.867188 ,13523 14418.316406 ,1280 1364.744873 ,1173 1250.660767 ,12830 13679.434570 ,9589 10223.857422 ,2862 3051.484375 ,3752 4000.408691 ,4011 4276.556152 ,3823 4076.109131 ,8320 8870.841797 ,16510 17603.076172 ,8191 8733.301758 ,6028 6427.095703 ,5904 6294.885742 ,8192 8734.367188 ,10179 10852.920898 ,1961 2090.831787 ,1386 1477.762817 ,4378 4667.854004 ,4322 4608.146484 ,4152 4426.891113 ,18343 19557.433594 ,4951 5278.790527 ,1173 1250.660767 ,1103 1176.026245 ,9762 10408.312500 ,7291 7773.714844 ,6042 6442.022461 ,7108 7578.599121 ,11717 12492.747070 ,10482 11175.981445 ,4758 5073.012695 ,18630 19863.435547 ,6318 6736.295410 ,14762 15739.347656 ,8193 8735.433594 ,5114 5452.582520 ,4195 4472.738281 ,9908 10563.977539 ,11511 12273.108398 ,19632 20931.775391 ,18848 20095.871094 ,9676 10316.619141 ,3981 4244.570312 ,8760 9339.973633 ,13004 13864.955078 ,6019 6417.500000 ,5391 5747.921875 ,8334 8885.769531 ,5715 6093.373047 ,6547 6980.457031 ,15417 16437.712891 ,12032 12828.602539 ,6631 7070.018066 ,4855 5176.435059 ,3216 3428.921875 ,4567 4869.367676 ,4737 5050.622070 ,4962 5290.519043 ,5016 5348.094238 ,1628 1735.784912 ,1476 1573.721436 
Data_35_brain,12629 13584.676758 ,3132 3369.008545 ,2961 3185.068359 ,14204 15278.862305 ,18147 19520.240234 ,5928 6376.590820 ,5534 5952.775879 ,1412 1518.850586 ,1123 1207.980957 ,125 134.459152 ,7324 7878.230469 ,345 371.107269 ,1871 2012.584473 ,1715 1844.779419 ,1368 1471.520996 ,1290 1387.618286 ,1071 1152.046021 ,515 553.971680 ,7331 7885.760742 ,6372 6854.189453 ,24822 26700.359375 ,14661 15770.445312 ,28338 30482.425781 ,11480 12348.728516 ,6465 6954.227539 ,7710 8293.440430 ,16304 17537.775391 ,39834 42848.367188 ,18487 19885.968750 ,1568 1686.655518 ,1653 1778.087891 ,19315 20776.626953 ,14738 15853.272461 ,2265 2436.399902 ,5132 5520.354980 ,3891 4185.444336 ,4436 4771.686523 ,12564 13514.757812 ,32697 35171.285156 ,10105 10869.677734 ,7508 8076.154297 ,7288 7839.505859 ,9736 10472.753906 ,10160 10928.839844 ,2026 2179.313721 ,1213 1304.791626 ,5227 5622.543457 ,5143 5532.187500 ,6499 6990.799805 ,32339 34786.195312 ,7035 7567.360840 ,1025 1102.565063 ,1177 1266.067261 ,12322 13254.445312 ,9136 9827.350586 ,11669 12552.030273 ,13245 14247.291992 ,13982 15040.063477 ,13218 14218.248047 ,13247 14249.442383 ,32351 34799.101562 ,13036 14022.474609 ,21223 22829.013672 ,15693 16880.539062 ,5921 6369.061035 ,3783 4069.271484 ,13051 14038.611328 ,13332 14340.874023 ,36588 39356.730469 ,35356 38031.500000 ,24949 26836.972656 ,3725 4006.882568 ,22654 24368.298828 ,33006 35503.667969 ,15963 17170.970703 ,6468 6957.454102 ,12327 13259.823242 ,13573 14600.112305 ,22825 24552.240234 ,40630 43704.601562 ,29117 31320.375000 ,14300 15382.125977 ,7439 8001.933105 ,10796 11612.967773 ,5960 6411.012207 ,5570 5991.499512 ,4733 5091.161133 ,4972 5348.247070 ,1283 1380.088745 ,1206 1297.261841 
Data_36_brain,10557 11352.396484 ,3349 3601.323975 ,2981 3205.597656 ,11970 12871.857422 ,17605 18931.416016 ,5351 5754.160156 ,4615 4962.708008 ,1135 1220.514404 ,683 734.459290 ,81 87.102791 ,4785 5145.516602 ,256 275.287811 ,1144 1230.192383 ,1281 1377.514404 ,1028 1105.452637 ,1453 1562.473389 ,1016 1092.548584 ,395 424.760498 ,7375 7930.655273 ,7863 8455.422852 ,12564 13510.611328 ,11334 12187.937500 ,13428 14439.706055 ,9452 10164.141602 ,5861 6302.585449 ,7972 8572.634766 ,10365 11145.930664 ,16795 18060.386719 ,9979 10730.848633 ,1456 1565.699463 ,1328 1428.055420 ,15141 16281.769531 ,7103 7638.161621 ,3532 3798.111572 ,4234 4553.002441 ,4387 4717.530273 ,3747 4029.310547 ,10411 11195.396484 ,23309 25065.169922 ,8818 9482.375977 ,6737 7244.586426 ,5378 5783.194824 ,9360 10065.211914 ,9133 9821.108398 ,1947 2093.692871 ,1307 1405.473389 ,14132 15196.748047 ,7771 8356.491211 ,12955 13931.069336 ,18292 19670.175781 ,11440 12301.923828 ,2944 3165.809814 ,1372 1475.370605 ,12790 13753.637695 ,9602 10325.444336 ,10102 10863.114258 ,9520 10237.265625 ,12185 13103.055664 ,11794 12682.596680 ,6821 7334.915039 ,16527 17772.193359 ,6011 6463.886719 ,15028 16160.255859 ,10610 11409.390625 ,4159 4472.351562 ,4050 4355.139648 ,15604 16779.652344 ,19298 20751.970703 ,21828 23472.589844 ,22739 24452.226562 ,14843 15961.316406 ,4869 5235.845215 ,11090 11925.553711 ,10138 10901.828125 ,7491 8055.394531 ,5123 5508.982422 ,9077 9760.889648 ,5699 6128.380371 ,9544 10263.074219 ,20453 21993.992188 ,15400 16560.283203 ,8409 9042.559570 ,5525 5941.270996 ,5845 6285.380371 ,7429 7988.723145 ,9101 9786.696289 ,4993 5369.187500 ,5505 5919.763672 ,1465 1575.377563 ,1311 1409.774780 
